key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44 
clockmon_[47.0__0__0__65.0__0__0],"[47.0, 0, 0, 65.0, 0, 0]",4.128459224532099e-14,5.95010201491721e-18,4.970701496326619e-15,2.555578290994916e-16,5.95010201491721e-18,4.23871936453005e-14,2.91099524984427e-16,5.9341082460851445e-15,4.970701496326619e-15,2.91099524984427e-16,9.948613612827373e-14,3.715632954241092e-14,2.555578290994916e-16,5.9341082460851445e-15,3.715632954241092e-14,9.903537576337555e-14
clockmon_[47.0__0__0__74.0__0__0],"[47.0, 0, 0, 74.0, 0, 0]",4.1294006463426e-14,6.27573885422193e-18,4.9731291210455e-15,2.559395470685864e-16,6.27573885422193e-18,4.295178187435603e-14,3.088989286046943e-16,6.417029337282757e-15,4.9731291210455e-15,3.088989286046943e-16,9.949209503724594e-14,3.715480225323397e-14,2.559395470685864e-16,6.417029337282757e-15,3.715480225323397e-14,9.880125745588498e-14
clockmon_[47.0__0__0__83.0__0__0],"[47.0, 0, 0, 83.0, 0, 0]",4.1294978714499576e-14,6.678675756707466e-18,4.972899928573645e-15,2.556228330554152e-16,6.678675756707466e-18,4.35353400468556e-14,3.265531490598981e-16,6.90408452867071e-15,4.972899928573645e-15,3.265531490598981e-16,9.948153440840857e-14,3.714716035607788e-14,2.556228330554152e-16,6.90408452867071e-15,3.714716035607788e-14,9.85512664602366e-14
clockmon_[47.0__0__0__92.0__0__0],"[47.0, 0, 0, 92.0, 0, 0]",4.129779345136444e-14,7.085566382542322e-18,4.972674074620183e-15,2.552703299247464e-16,7.085566382542322e-18,4.4114424334693966e-14,3.4461714438822243e-16,7.387539697858408e-15,4.972674074620183e-15,3.4461714438822243e-16,9.94736901821467e-14,3.7139910262302e-14,2.552703299247464e-16,7.387539697858408e-15,3.7139910262302e-14,9.830378423281625e-14
clockmon_[56.0__0__0__101.0__0__0],"[56.0, 0, 0, 101.0, 0, 0]",4.1836637156083155e-14,7.817030607756032e-18,5.456444777028502e-15,2.731011624512169e-16,7.817030607756032e-18,4.468248164194237e-14,3.61818602898975e-16,7.874275533138787e-15,5.456444777028502e-15,3.61818602898975e-16,9.922348724530994e-14,3.712262807382606e-14,2.731011624512169e-16,7.874275533138787e-15,3.712262807382606e-14,9.804871759789083e-14
clockmon_[56.0__0__0__110.0__0__0],"[56.0, 0, 0, 110.0, 0, 0]",4.183338899537204e-14,8.180036206602642e-18,5.456081023435782e-15,2.727610663005014e-16,8.180036206602642e-18,4.526344833563539e-14,3.792272135873553e-16,8.35505763509439e-15,5.456081023435782e-15,3.792272135873553e-16,9.921089448227346e-14,3.71133587555005e-14,2.727610663005014e-16,8.35505763509439e-15,3.71133587555005e-14,9.77935092669947e-14
clockmon_[56.0__0__0__119.0__0__0],"[56.0, 0, 0, 119.0, 0, 0]",4.1831496679118065e-14,8.562319451479751e-18,5.455589736711466e-15,2.727804663648126e-16,8.562319451479751e-18,4.585087863275978e-14,3.97545993370694e-16,8.836717522939243e-15,5.455589736711466e-15,3.97545993370694e-16,9.919989082780464e-14,3.710450761032651e-14,2.727804663648126e-16,8.836717522939243e-15,3.710450761032651e-14,9.754134455756463e-14
clockmon_[56.0__0__0__128.0__0__0],"[56.0, 0, 0, 128.0, 0, 0]",4.1831320923597665e-14,8.892070891413878e-18,5.455690022071285e-15,2.725967709455872e-16,8.892070891413878e-18,4.64427594753019e-14,4.149810611684182e-16,9.319460193963817e-15,5.455690022071285e-15,4.149810611684182e-16,9.919102962047428e-14,3.709620297454041e-14,2.725967709455872e-16,9.319460193963817e-15,3.709620297454041e-14,9.7290404246606e-14
clockmon_[56.0__0__0__137.0__0__0],"[56.0, 0, 0, 137.0, 0, 0]",4.1831104643522914e-14,9.301318644903471e-18,5.455563307576806e-15,2.724502908564917e-16,9.301318644903471e-18,4.704366938684306e-14,4.32981618576944e-16,9.805723856115516e-15,5.455563307576806e-15,4.32981618576944e-16,9.918090237401492e-14,3.708846214545242e-14,2.724502908564917e-16,9.805723856115516e-15,3.708846214545242e-14,9.703626401114236e-14
clockmon_[56.0__0__0__146.0__0__0],"[56.0, 0, 0, 146.0, 0, 0]",4.18310208376651e-14,9.669258964716466e-18,5.455550150388105e-15,2.722999362815287e-16,9.669258964716466e-18,4.764629758212209e-14,4.507202591444039e-16,1.029229317525076e-14,5.455550150388105e-15,4.507202591444039e-16,9.917161753926822e-14,3.708125921305208e-14,2.722999362815287e-16,1.029229317525076e-14,3.708125921305208e-14,9.67816247549152e-14
clockmon_[56.0__0__0__155.0__0__0],"[56.0, 0, 0, 155.0, 0, 0]",4.183083079721545e-14,1.003465953007402e-17,5.455540903469065e-15,2.721334177328916e-16,1.003465953007402e-17,4.825341102092393e-14,4.683580637235147e-16,1.077551249002662e-14,5.455540903469065e-15,4.683580637235147e-16,9.916168035442006e-14,3.707301780405866e-14,2.721334177328916e-16,1.077551249002662e-14,3.707301780405866e-14,9.652485946502463e-14
clockmon_[56.0__0__0__164.0__0__0],"[56.0, 0, 0, 164.0, 0, 0]",4.1832307685670185e-14,1.039448648210338e-17,5.455975546688322e-15,2.717626486969555e-16,1.039448648210338e-17,4.885858068570488e-14,4.849633328545976e-16,1.1258083704936021e-14,5.455975546688322e-15,4.849633328545976e-16,9.915448546969637e-14,3.706564119682181e-14,2.717626486969555e-16,1.1258083704936021e-14,3.706564119682181e-14,9.627699767720532e-14
clockmon_[56.0__0__0__173.0__0__0],"[56.0, 0, 0, 173.0, 0, 0]",4.183043767759547e-14,1.074260840444271e-17,5.455635107981673e-15,2.717997770824123e-16,1.074260840444271e-17,4.9464193995961954e-14,5.031008841048058e-16,1.174281824515027e-14,5.455635107981673e-15,5.031008841048058e-16,9.91434580123209e-14,3.705802323226402e-14,2.717997770824123e-16,1.174281824515027e-14,3.705802323226402e-14,9.602119193737169e-14
clockmon_[56.0__0__0__182.0__0__0],"[56.0, 0, 0, 182.0, 0, 0]",4.18330164239157e-14,1.106079709084843e-17,5.4559958279539365e-15,2.715451882401982e-16,1.106079709084843e-17,5.007007984276014e-14,5.198827487365852e-16,1.222184104713996e-14,5.4559958279539365e-15,5.198827487365852e-16,9.913496936376447e-14,3.705099549613979e-14,2.715451882401982e-16,1.222184104713996e-14,3.705099549613979e-14,9.577066791348105e-14
clockmon_[56.0__0__0__191.0__0__0],"[56.0, 0, 0, 191.0, 0, 0]",4.18308407348675e-14,1.168679839190303e-17,5.455037674180011e-15,2.711669293117827e-16,1.168679839190303e-17,5.068300386859576e-14,5.374488268102379e-16,1.270678275414029e-14,5.455037674180011e-15,5.374488268102379e-16,9.912480344021961e-14,3.704324290501495e-14,2.711669293117827e-16,1.270678275414029e-14,3.704324290501495e-14,9.551310621425369e-14
clockmon_[56.0__0__0__20.0__0__0],"[56.0, 0, 0, 20.0, 0, 0]",4.1838547310413785e-14,4.4894535593270804e-18,5.454016661448307e-15,2.739962724896454e-16,4.4894535593270804e-18,3.973922737182451e-14,2.036923488042069e-16,3.513249092979275e-15,5.454016661448307e-15,2.036923488042069e-16,9.92998431973397e-14,3.718897491479648e-14,2.739962724896454e-16,3.513249092979275e-15,3.718897491479648e-14,1.002267943154697e-13
clockmon_[56.0__0__0__200.0__0__0],"[56.0, 0, 0, 200.0, 0, 0]",4.1829714023310364e-14,1.184916936467468e-17,5.455390915463937e-15,2.713204751011544e-16,1.184916936467468e-17,5.128676687107665e-14,5.55343132756371e-16,1.318109432841912e-14,5.455390915463937e-15,5.55343132756371e-16,9.911412041792216e-14,3.703491166027128e-14,2.713204751011544e-16,1.318109432841912e-14,3.703491166027128e-14,9.525743519757954e-14
clockmon_[56.0__0__0__29.0__0__0],"[56.0, 0, 0, 29.0, 0, 0]",4.183694114243315e-14,4.842868328744849e-18,5.454246757200765e-15,2.737753679881506e-16,4.842868328744849e-18,4.023519114484237e-14,2.209073431820416e-16,3.999356426950079e-15,5.454246757200765e-15,2.209073431820416e-16,9.927909324192449e-14,3.71798110153208e-14,2.737753679881506e-16,3.999356426950079e-15,3.71798110153208e-14,9.999310430624788e-14
clockmon_[56.0__0__0__38.0__0__0],"[56.0, 0, 0, 38.0, 0, 0]",4.1840000432171775e-14,5.251749896406149e-18,5.454424902586807e-15,2.735982269080915e-16,5.251749896406149e-18,4.074669143774145e-14,2.385153385257116e-16,4.49025132221976e-15,5.454424902586807e-15,2.385153385257116e-16,9.927892554436024e-14,3.717586669542817e-14,2.735982269080915e-16,4.49025132221976e-15,3.717586669542817e-14,9.976101309012079e-14
clockmon_[56.0__0__0__47.0__0__0],"[56.0, 0, 0, 47.0, 0, 0]",4.1824557755421033e-14,5.5736193123908715e-18,5.453890613744293e-15,2.734495783209981e-16,5.5736193123908715e-18,4.128588723261703e-14,2.5563863152185364e-16,4.970434152282642e-15,5.453890613744293e-15,2.5563863152185364e-16,9.925705513174639e-14,3.716267141884815e-14,2.734495783209981e-16,4.970434152282642e-15,3.716267141884815e-14,9.951018942386e-14
clockmon_[56.0__0__0__56.0__0__0],"[56.0, 0, 0, 56.0, 0, 0]",4.1826577604664125e-14,5.985335540853393e-18,5.454720652370117e-15,2.734332668176477e-16,5.985335540853393e-18,4.18366876344514e-14,2.735353263543294e-16,5.454008397383422e-15,5.454720652370117e-15,2.735353263543294e-16,9.925249169572157e-14,3.715775048850729e-14,2.734332668176477e-16,5.454008397383422e-15,3.715775048850729e-14,9.927270262789703e-14
clockmon_[56.0__0__0__65.0__0__0],"[56.0, 0, 0, 65.0, 0, 0]",4.1822431519713924e-14,6.291148501977618e-18,5.45385723830099e-15,2.731171016008267e-16,6.291148501977618e-18,4.2387596549149364e-14,2.9069792321455223e-16,5.93380045075557e-15,5.45385723830099e-15,2.9069792321455223e-16,9.924085274033702e-14,3.714817924864211e-14,2.731171016008267e-16,5.93380045075557e-15,3.714817924864211e-14,9.902655906018428e-14
clockmon_[56.0__0__0__74.0__0__0],"[56.0, 0, 0, 74.0, 0, 0]",4.1832471049055025e-14,6.688623042401749e-18,5.455966043416293e-15,2.73586211477018e-16,6.688623042401749e-18,4.295067269477266e-14,3.087337915578523e-16,6.41709487282498e-15,5.455966043416293e-15,3.087337915578523e-16,9.924870840456011e-14,3.714668842641534e-14,2.73586211477018e-16,6.41709487282498e-15,3.714668842641534e-14,9.879213651350407e-14
clockmon_[56.0__0__0__83.0__0__0],"[56.0, 0, 0, 83.0, 0, 0]",4.1835992331034956e-14,7.16152665829365e-18,5.455484967677505e-15,2.73016252087894e-16,7.16152665829365e-18,4.3536033084184394e-14,3.267465309638962e-16,6.904225396545705e-15,5.455484967677505e-15,3.267465309638962e-16,9.923895037901937e-14,3.713938441037201e-14,2.73016252087894e-16,6.904225396545705e-15,3.713938441037201e-14,9.854176223329798e-14
clockmon_[56.0__0__0__92.0__0__0],"[56.0, 0, 0, 92.0, 0, 0]",4.184131770276821e-14,7.4397507323881e-18,5.456620387749172e-15,2.731832937002383e-16,7.4397507323881e-18,4.411944399821059e-14,3.441499165424084e-16,7.387666483921842e-15,5.456620387749172e-15,3.441499165424084e-16,9.923248756275504e-14,3.713273047961547e-14,2.731832937002383e-16,7.387666483921842e-15,3.713273047961547e-14,9.829466080410804e-14
clockmon_[65.0__0__0__101.0__0__0],"[65.0, 0, 0, 101.0, 0, 0]",4.2396389295290246e-14,8.285087564345198e-18,5.93803946285571e-15,2.906277790328435e-16,8.285087564345198e-18,4.4676321437280025e-14,3.617095612698777e-16,7.874235418224564e-15,5.93803946285571e-15,3.617095612698777e-16,9.89766032644086e-14,3.71128828822203e-14,2.906277790328435e-16,7.874235418224564e-15,3.71128828822203e-14,9.803505621896908e-14
clockmon_[65.0__0__0__110.0__0__0],"[65.0, 0, 0, 110.0, 0, 0]",4.239523425236813e-14,8.633073052547855e-18,5.937856233782696e-15,2.903848267724994e-16,8.633073052547855e-18,4.525780963252671e-14,3.791716077387948e-16,8.353958611581418e-15,5.937856233782696e-15,3.791716077387948e-16,9.896366953208161e-14,3.7103339840775885e-14,2.903848267724994e-16,8.353958611581418e-15,3.7103339840775885e-14,9.778017137845111e-14
clockmon_[65.0__0__0__119.0__0__0],"[65.0, 0, 0, 119.0, 0, 0]",4.23883923896443e-14,9.08573805906292e-18,5.934703026952946e-15,2.901970381055113e-16,9.08573805906292e-18,4.584208738219962e-14,3.974277678694181e-16,8.835938670867592e-15,5.934703026952946e-15,3.974277678694181e-16,9.895120965774831e-14,3.709445008764964e-14,2.901970381055113e-16,8.835938670867592e-15,3.709445008764964e-14,9.752012022456066e-14
clockmon_[65.0__0__0__128.0__0__0],"[65.0, 0, 0, 128.0, 0, 0]",4.239522607514583e-14,9.426777936911069e-18,5.93822463953015e-15,2.900974549250947e-16,9.426777936911069e-18,4.644201829171644e-14,4.146244439698588e-16,9.319381824378545e-15,5.93822463953015e-15,4.146244439698588e-16,9.894668495664255e-14,3.708809181181804e-14,2.900974549250947e-16,9.319381824378545e-15,3.708809181181804e-14,9.728116781153573e-14
clockmon_[65.0__0__0__137.0__0__0],"[65.0, 0, 0, 137.0, 0, 0]",4.2395603676425315e-14,9.819620730841789e-18,5.938008141696868e-15,2.89939061124515e-16,9.819620730841789e-18,4.704519939135104e-14,4.324211602171004e-16,9.80524485238137e-15,5.938008141696868e-15,4.324211602171004e-16,9.893869421964637e-14,3.708087430868025e-14,2.89939061124515e-16,9.80524485238137e-15,3.708087430868025e-14,9.702864028355798e-14
clockmon_[65.0__0__0__146.0__0__0],"[65.0, 0, 0, 146.0, 0, 0]",4.2395376354299376e-14,1.021409370995145e-17,5.937993811707157e-15,2.897738007284987e-16,1.021409370995145e-17,4.7645882372548373e-14,4.501721937281236e-16,1.029205084860468e-14,5.937993811707157e-15,4.501721937281236e-16,9.892769869324396e-14,3.707294234460767e-14,2.897738007284987e-16,1.029205084860468e-14,3.707294234460767e-14,9.677286409108846e-14
clockmon_[65.0__0__0__155.0__0__0],"[65.0, 0, 0, 155.0, 0, 0]",4.239488297867043e-14,1.064949884342067e-17,5.937977700803486e-15,2.896292716777918e-16,1.064949884342067e-17,4.82526060875278e-14,4.680695847007838e-16,1.07754947422406e-14,5.937977700803486e-15,4.680695847007838e-16,9.891746461676878e-14,3.706471544602016e-14,2.896292716777918e-16,1.07754947422406e-14,3.706471544602016e-14,9.651511097314466e-14
clockmon_[65.0__0__0__164.0__0__0],"[65.0, 0, 0, 164.0, 0, 0]",4.239368881438431e-14,1.0989270424404189e-17,5.937284864843384e-15,2.8923020408429463e-16,1.0989270424404189e-17,4.885632670009778e-14,4.847780776651555e-16,1.125754037636629e-14,5.937284864843384e-15,4.847780776651555e-16,9.890980234381624e-14,3.705671365975021e-14,2.8923020408429463e-16,1.125754037636629e-14,3.705671365975021e-14,9.62639042636344e-14
clockmon_[65.0__0__0__173.0__0__0],"[65.0, 0, 0, 173.0, 0, 0]",4.23819797383511e-14,1.136882054539239e-17,5.937401152182547e-15,2.892257544722618e-16,1.136882054539239e-17,4.9460797892737945e-14,5.026067231101789e-16,1.174201977079573e-14,5.937401152182547e-15,5.026067231101789e-16,9.889737755102621e-14,3.704872215806846e-14,2.892257544722618e-16,1.174201977079573e-14,3.704872215806846e-14,9.601036674885085e-14
clockmon_[65.0__0__0__182.0__0__0],"[65.0, 0, 0, 182.0, 0, 0]",4.23949063044962e-14,1.198589140124545e-17,5.937424614255887e-15,2.887875012218381e-16,1.198589140124545e-17,5.006708831310114e-14,5.1989180608232e-16,1.222232636283377e-14,5.937424614255887e-15,5.1989180608232e-16,9.888937224454921e-14,3.704253485405328e-14,2.887875012218381e-16,1.222232636283377e-14,3.704253485405328e-14,9.575692301318402e-14
clockmon_[65.0__0__0__191.0__0__0],"[65.0, 0, 0, 191.0, 0, 0]",4.239429426472405e-14,1.2221152729792e-17,5.937802868134446e-15,2.889400753315882e-16,1.2221152729792e-17,5.068171316018659e-14,5.378303999538542e-16,1.2706491048825911e-14,5.937802868134446e-15,5.378303999538542e-16,9.887933001003081e-14,3.703470425421999e-14,2.889400753315882e-16,1.2706491048825911e-14,3.703470425421999e-14,9.55035617581556e-14
clockmon_[65.0__0__0__20.0__0__0],"[65.0, 0, 0, 20.0, 0, 0]",4.238898757577195e-14,4.807721786872584e-18,5.934572980133777e-15,2.914965176530889e-16,4.807721786872584e-18,3.973510333098503e-14,2.037589522393993e-16,3.513197604268364e-15,5.934572980133777e-15,2.037589522393993e-16,9.904903226172624e-14,3.717941158587849e-14,2.914965176530889e-16,3.513197604268364e-15,3.717941158587849e-14,1.0021426504169867e-13
clockmon_[65.0__0__0__200.0__0__0],"[65.0, 0, 0, 200.0, 0, 0]",4.2388034498373666e-14,1.268833487303872e-17,5.93532616730478e-15,2.883056690771236e-16,1.268833487303872e-17,5.128445304877467e-14,5.537343683821098e-16,1.318047243627494e-14,5.93532616730478e-15,5.537343683821098e-16,9.886989298612822e-14,3.702578006226339e-14,2.883056690771236e-16,1.318047243627494e-14,3.702578006226339e-14,9.524471116412825e-14
clockmon_[65.0__0__0__29.0__0__0],"[65.0, 0, 0, 29.0, 0, 0]",4.2387865228326476e-14,5.159718951814284e-18,5.934652263509189e-15,2.914246729063973e-16,5.159718951814284e-18,4.023516180597184e-14,2.20775157469725e-16,3.999233321700407e-15,5.934652263509189e-15,2.20775157469725e-16,9.903509557460991e-14,3.717185532215519e-14,2.914246729063973e-16,3.999233321700407e-15,3.717185532215519e-14,9.99841751332426e-14
clockmon_[65.0__0__0__38.0__0__0],"[65.0, 0, 0, 38.0, 0, 0]",4.2391530467885885e-14,5.575983014270873e-18,5.93452401006712e-15,2.911038341554012e-16,5.575983014270873e-18,4.0747117378862426e-14,2.383870746520275e-16,4.490299640937051e-15,5.93452401006712e-15,2.383870746520275e-16,9.903518588046604e-14,3.716823129275262e-14,2.911038341554012e-16,4.490299640937051e-15,3.716823129275262e-14,9.975184597856664e-14
clockmon_[65.0__0__0__47.0__0__0],"[65.0, 0, 0, 47.0, 0, 0]",4.2387118386735024e-14,5.905020327764137e-18,5.934335150472848e-15,2.909351120150569e-16,5.905020327764137e-18,4.128653801857936e-14,2.554744968466452e-16,4.970365729820503e-15,5.934335150472848e-15,2.554744968466452e-16,9.901572934360039e-14,3.715448370051051e-14,2.909351120150569e-16,4.970365729820503e-15,3.715448370051051e-14,9.950166443884482e-14
clockmon_[65.0__0__0__56.0__0__0],"[65.0, 0, 0, 56.0, 0, 0]",4.238767894062358e-14,6.303500988187946e-18,5.934359139114951e-15,2.908355741511399e-16,6.303500988187946e-18,4.183315762324441e-14,2.730851591964914e-16,5.452876355097597e-15,5.934359139114951e-15,2.730851591964914e-16,9.90085454369082e-14,3.714762670571988e-14,2.908355741511399e-16,5.452876355097597e-15,3.714762670571988e-14,9.926204998650058e-14
clockmon_[65.0__0__0__65.0__0__0],"[65.0, 0, 0, 65.0, 0, 0]",4.2387450404345407e-14,6.682421022727495e-18,5.934381887064845e-15,2.906492715048928e-16,6.682421022727495e-18,4.2375503803560325e-14,2.906163674914318e-16,5.93425799310895e-15,5.934381887064845e-15,2.906163674914318e-16,9.899928443520104e-14,3.714006047148328e-14,2.906492715048928e-16,5.93425799310895e-15,3.714006047148328e-14,9.901574875545069e-14
clockmon_[65.0__0__0__74.0__0__0],"[65.0, 0, 0, 74.0, 0, 0]",4.2397872516806166e-14,7.180329658838945e-18,5.937542840692164e-15,2.905991728642222e-16,7.180329658838945e-18,4.2947068401256264e-14,3.083865110250781e-16,6.416918068350387e-15,5.937542840692164e-15,3.083865110250781e-16,9.90028073124455e-14,3.713777037683625e-14,2.905991728642222e-16,6.416918068350387e-15,3.713777037683625e-14,9.878192574993413e-14
clockmon_[65.0__0__0__83.0__0__0],"[65.0, 0, 0, 83.0, 0, 0]",4.2398391681207544e-14,7.496425581870433e-18,5.937966974009197e-15,2.907342520923423e-16,7.496425581870433e-18,4.353581347981426e-14,3.2610919885871744e-16,6.9034404880386945e-15,5.937966974009197e-15,3.2610919885871744e-16,9.89952901562026e-14,3.713072516053219e-14,2.907342520923423e-16,6.9034404880386945e-15,3.713072516053219e-14,9.853348484136408e-14
clockmon_[65.0__0__0__92.0__0__0],"[65.0, 0, 0, 92.0, 0, 0]",4.239939876138817e-14,7.872011372387014e-18,5.938155362204531e-15,2.907068977756853e-16,7.872011372387014e-18,4.411568750147492e-14,3.438539508257149e-16,7.387110045713627e-15,5.938155362204531e-15,3.438539508257149e-16,9.898615792033672e-14,3.712358875803973e-14,2.907068977756853e-16,7.387110045713627e-15,3.712358875803973e-14,9.828635741473886e-14
clockmon_[74.0__0__0__101.0__0__0],"[74.0, 0, 0, 101.0, 0, 0]",4.2932023315138264e-14,8.826022553864259e-18,6.421343896024366e-15,3.078610940850125e-16,8.826022553864259e-18,4.4682354113264785e-14,3.6126444828198575e-16,7.874112022323789e-15,6.421343896024366e-15,3.6126444828198575e-16,9.872990336615487e-14,3.710268208391918e-14,3.078610940850125e-16,7.874112022323789e-15,3.710268208391918e-14,9.802970750007643e-14
clockmon_[74.0__0__0__110.0__0__0],"[74.0, 0, 0, 110.0, 0, 0]",4.293033010436242e-14,9.238782296691811e-18,6.421264779439688e-15,3.076521279469011e-16,9.238782296691811e-18,4.526921609132373e-14,3.790108759272922e-16,8.35513913450994e-15,6.421264779439688e-15,3.790108759272922e-16,9.872594983486174e-14,3.7093988079891495e-14,3.076521279469011e-16,8.35513913450994e-15,3.7093988079891495e-14,9.778159379828095e-14
clockmon_[74.0__0__0__119.0__0__0],"[74.0, 0, 0, 119.0, 0, 0]",4.292771613701106e-14,9.657535538621505e-18,6.420813237366297e-15,3.0746096377647436e-16,9.657535538621505e-18,4.5853314613459246e-14,3.9669502262658267e-16,8.838048836580387e-15,6.420813237366297e-15,3.9669502262658267e-16,9.871510959918726e-14,3.708545937077773e-14,3.0746096377647436e-16,8.838048836580387e-15,3.708545937077773e-14,9.753062895953701e-14
clockmon_[74.0__0__0__128.0__0__0],"[74.0, 0, 0, 128.0, 0, 0]",4.292658750015461e-14,1.00407598958756e-17,6.420821730545592e-15,3.072853746385847e-16,1.00407598958756e-17,4.6445212673157424e-14,4.142119197534208e-16,9.319736652286059e-15,6.420821730545592e-15,4.142119197534208e-16,9.869887309907088e-14,3.707754775133323e-14,3.072853746385847e-16,9.319736652286059e-15,3.707754775133323e-14,9.727331347831623e-14
clockmon_[74.0__0__0__137.0__0__0],"[74.0, 0, 0, 137.0, 0, 0]",4.2929750976560886e-14,1.048214489128203e-17,6.421244858536893e-15,3.071401697788928e-16,1.048214489128203e-17,4.705018425399367e-14,4.319750838121759e-16,9.806034487643542e-15,6.421244858536893e-15,4.319750838121759e-16,9.869610570756798e-14,3.707012012013961e-14,3.071401697788928e-16,9.806034487643542e-15,3.707012012013961e-14,9.702724189673394e-14
clockmon_[74.0__0__0__146.0__0__0],"[74.0, 0, 0, 146.0, 0, 0]",4.292955503347309e-14,1.091369080417786e-17,6.421329440649444e-15,3.06992715001685e-16,1.091369080417786e-17,4.765026172544386e-14,4.496681651319283e-16,1.029222070734785e-14,6.421329440649444e-15,4.496681651319283e-16,9.868740317100915e-14,3.706242324193259e-14,3.06992715001685e-16,1.029222070734785e-14,3.706242324193259e-14,9.677296628519837e-14
clockmon_[74.0__0__0__155.0__0__0],"[74.0, 0, 0, 155.0, 0, 0]",4.2927276487358076e-14,1.130153937513809e-17,6.421012314601521e-15,3.067460287700516e-16,1.130153937513809e-17,4.8256365270441693e-14,4.672385997127498e-16,1.0776022666730789e-14,6.421012314601521e-15,4.672385997127498e-16,9.867742443556567e-14,3.7054426671084675e-14,3.067460287700516e-16,1.0776022666730789e-14,3.7054426671084675e-14,9.651730593080657e-14
clockmon_[74.0__0__0__164.0__0__0],"[74.0, 0, 0, 164.0, 0, 0]",4.3198498350318146e-14,1.16758327478487e-17,6.430376518118783e-15,3.076404125437548e-16,1.16758327478487e-17,4.906037643166825e-14,4.869979580119162e-16,1.126932271441187e-14,6.430376518118783e-15,4.869979580119162e-16,9.880841965937758e-14,3.710309816732932e-14,3.076404125437548e-16,1.126932271441187e-14,3.710309816732932e-14,9.638817335311686e-14
clockmon_[74.0__0__0__173.0__0__0],"[74.0, 0, 0, 173.0, 0, 0]",4.292895333925346e-14,1.214010595799495e-17,6.421534591468896e-15,3.064591373002572e-16,1.214010595799495e-17,4.94675611623606e-14,5.020950688415207e-16,1.174402832917961e-14,6.421534591468896e-15,5.020950688415207e-16,9.865433697551402e-14,3.703994135054357e-14,3.064591373002572e-16,1.174402832917961e-14,3.703994135054357e-14,9.600837403764277e-14
clockmon_[74.0__0__0__182.0__0__0],"[74.0, 0, 0, 182.0, 0, 0]",4.2930487878742184e-14,1.25534808656365e-17,6.421907974116954e-15,3.062917945446504e-16,1.25534808656365e-17,5.007683521026034e-14,5.194144531190289e-16,1.222525612393001e-14,6.421907974116954e-15,5.194144531190289e-16,9.86474243897071e-14,3.703279680250671e-14,3.062917945446504e-16,1.222525612393001e-14,3.703279680250671e-14,9.575870943164463e-14
clockmon_[74.0__0__0__191.0__0__0],"[74.0, 0, 0, 191.0, 0, 0]",4.29283210001086e-14,1.295026274938109e-17,6.421458811987594e-15,3.060985831699824e-16,1.295026274938109e-17,5.0689835568123034e-14,5.368492015951852e-16,1.270659146613489e-14,6.421458811987594e-15,5.368492015951852e-16,9.863638761803528e-14,3.702470876175623e-14,3.060985831699824e-16,1.270659146613489e-14,3.702470876175623e-14,9.54999862478384e-14
clockmon_[74.0__0__0__20.0__0__0],"[74.0, 0, 0, 20.0, 0, 0]",4.293387317418227e-14,5.093709576212051e-18,6.421631335367082e-15,3.092744347328866e-16,5.093709576212051e-18,3.975067814466958e-14,2.035883951043267e-16,3.51519768632423e-15,6.421631335367082e-15,2.035883951043267e-16,9.88210104428048e-14,3.718143405092957e-14,3.092744347328866e-16,3.51519768632423e-15,3.718143405092957e-14,1.0021571436415312e-13
clockmon_[74.0__0__0__200.0__0__0],"[74.0, 0, 0, 200.0, 0, 0]",4.29247101779225e-14,1.332666199110981e-17,6.420541770422765e-15,3.058874519730722e-16,1.332666199110981e-17,5.128779806557006e-14,5.539950564691283e-16,1.318137129588912e-14,6.420541770422765e-15,5.539950564691283e-16,9.862144796961004e-14,3.701612158637995e-14,3.058874519730722e-16,1.318137129588912e-14,3.701612158637995e-14,9.524010899183783e-14
clockmon_[74.0__0__0__29.0__0__0],"[74.0, 0, 0, 29.0, 0, 0]",4.293314513868026e-14,5.429105743228117e-18,6.421927759916019e-15,3.090533774599176e-16,5.429105743228117e-18,4.025031849891037e-14,2.2121736243825566e-16,4.002642281434205e-15,6.421927759916019e-15,2.2121736243825566e-16,9.880424694756273e-14,3.717112514162451e-14,3.090533774599176e-16,4.002642281434205e-15,3.717112514162451e-14,9.998448791230278e-14
clockmon_[74.0__0__0__38.0__0__0],"[74.0, 0, 0, 38.0, 0, 0]",4.29341971083e-14,5.949185341768873e-18,6.422021653723236e-15,3.089417856217748e-16,5.949185341768873e-18,4.0769903659285564e-14,2.382963452376076e-16,4.490831171007958e-15,6.422021653723236e-15,2.382963452376076e-16,9.879670818683412e-14,3.716234844213743e-14,3.089417856217748e-16,4.490831171007958e-15,3.716234844213743e-14,9.974452974656693e-14
clockmon_[74.0__0__0__47.0__0__0],"[74.0, 0, 0, 47.0, 0, 0]",4.293300627217176e-14,6.381083127573062e-18,6.421451639131903e-15,3.091114149071836e-16,6.381083127573062e-18,4.1302392333373183e-14,2.557407431658673e-16,4.974233359333389e-15,6.421451639131903e-15,2.557407431658673e-16,9.878562207474311e-14,3.71543801869969e-14,3.091114149071836e-16,4.974233359333389e-15,3.71543801869969e-14,9.949724323901061e-14
