key,coupler_widths,C11,C12,C13,C14,C15,C21,C22,C23,C24,C25,C31,C32,C33,C34,C35,C41,C42,C43,C44,C45,C51,C52,C53,C54,C55
clockmon_0_0_0_300.0_30.0_64.0,"[0, 0, 0, 300.0, 30.0, 64.0]",5.820529364827048e-14,4.797057934956455e-17,1.95720150858589e-17,7.480493176347242e-16,1.844715977605673e-14,4.797057934956455e-17,4.2360559716222816e-14,3.772314139377747e-17,3.348252182843242e-16,3.622073411076581e-15,1.95720150858589e-17,3.772314139377747e-17,4.530451929849944e-14,5.647399001808452e-15,4.453138022902302e-16,7.480493176347242e-16,3.348252182843242e-16,5.647399001808452e-15,1.0137253712742314e-13,3.789623879241268e-14,1.844715977605673e-14,3.622073411076581e-15,4.453138022902302e-16,3.789623879241268e-14,9.268802140771687e-14
clockmon_0_0_0_300.0_30.0_98.0,"[0, 0, 0, 300.0, 30.0, 98.0]",5.820230857775063e-14,4.797104463039699e-17,2.372720508244645e-17,7.46421563184033e-16,1.844625075980539e-14,4.797104463039699e-17,4.233891255888221e-14,4.601203960692385e-17,3.318287641494999e-16,3.621154115688669e-15,2.372720508244645e-17,4.601203960692385e-17,4.8425755875371875e-14,7.606147270787587e-15,5.736996077685937e-16,7.46421563184033e-16,3.318287641494999e-16,7.606147270787587e-15,1.0030467826195661e-13,3.784596412303875e-14,1.844625075980539e-14,3.621154115688669e-15,5.736996077685937e-16,3.784596412303875e-14,9.261344030497139e-14
clockmon_0_0_0_300.0_64.0_132.0,"[0, 0, 0, 300.0, 64.0, 132.0]",5.819151827489262e-14,6.430353701916858e-17,2.800988880300091e-17,7.445209788428759e-16,1.844066223708588e-14,6.430353701916858e-17,4.524614096422039e-14,7.016415911618807e-17,4.388622524512991e-16,5.62340987964796e-15,2.800988880300091e-17,7.016415911618807e-17,5.1653882118251444e-14,9.475568548548195e-15,7.27999673388668e-16,7.445209788428759e-16,4.388622524512991e-16,9.475568548548195e-15,9.920902937273719e-14,3.774117092348374e-14,1.844066223708588e-14,5.62340987964796e-15,7.27999673388668e-16,3.774117092348374e-14,9.147209076039936e-14
clockmon_0_0_0_300.0_64.0_166.0,"[0, 0, 0, 300.0, 64.0, 166.0]",5.84659709120198e-14,6.436500015482015e-17,3.269764215241895e-17,7.435844451503769e-16,1.845297698042947e-14,6.436500015482015e-17,4.548532994978783e-14,8.634994907788176e-17,4.345345044991635e-16,5.631233178936383e-15,3.269764215241895e-17,8.634994907788176e-17,5.5172990174533643e-14,1.117554874920404e-14,9.395797507059128e-16,7.435844451503769e-16,4.345345044991635e-16,1.117554874920404e-14,9.827414899694134e-14,3.768508271691589e-14,1.845297698042947e-14,5.631233178936383e-15,9.395797507059128e-16,3.768508271691589e-14,9.136841899765435e-14
clockmon_0_0_0_300.0_64.0_200.0,"[0, 0, 0, 300.0, 64.0, 200.0]",5.817898486144357e-14,6.422087392581529e-17,3.779488830118625e-17,7.414863926721793e-16,1.843628483386998e-14,6.422087392581529e-17,4.521993231187357e-14,1.084479392544286e-16,4.275525975498045e-16,5.6196679845295695e-15,3.779488830118625e-17,1.084479392544286e-16,5.849564810056346e-14,1.254551795990732e-14,1.230778832763742e-15,7.414863926721793e-16,4.275525975498045e-16,1.254551795990732e-14,9.736989849613744e-14,3.758998809275346e-14,1.843628483386998e-14,5.6196679845295695e-15,1.230778832763742e-15,3.758998809275346e-14,9.116797984145823e-14
clockmon_0_0_0_300.0_64.0_30.0,"[0, 0, 0, 300.0, 64.0, 30.0]",5.819846511915414e-14,6.429776390082344e-17,1.56182893348507e-17,7.493447954449296e-16,1.844072115575499e-14,6.429776390082344e-17,4.5276184216984184e-14,3.774759848647046e-17,4.511406165025812e-16,5.62441773513132e-15,1.56182893348507e-17,3.774759848647046e-17,4.2372664355483677e-14,3.640874272983098e-15,3.303363192262593e-16,7.493447954449296e-16,4.511406165025812e-16,3.640874272983098e-15,1.0236137914802667e-13,3.789576359410561e-14,1.844072115575499e-14,5.62441773513132e-15,3.303363192262593e-16,3.789576359410561e-14,9.169996342384992e-14
clockmon_0_0_0_300.0_64.0_64.0,"[0, 0, 0, 300.0, 64.0, 64.0]",5.819488822216525e-14,6.429459414077823e-17,1.953757979717802e-17,7.476749629199221e-16,1.843785969494543e-14,6.429459414077823e-17,4.5261626234636584e-14,4.681811666008237e-17,4.476026715434269e-16,5.624459314500216e-15,1.953757979717802e-17,4.681811666008237e-17,4.531366030160583e-14,5.646641606826241e-15,4.416031193876333e-16,7.476749629199221e-16,4.476026715434269e-16,5.646641606826241e-15,1.0130602109535983e-13,3.784989438073199e-14,1.843785969494543e-14,5.624459314500216e-15,4.416031193876333e-16,3.784989438073199e-14,9.16369644735045e-14
clockmon_0_0_0_300.0_64.0_98.0,"[0, 0, 0, 300.0, 64.0, 98.0]",5.819684868756779e-14,6.432769332145964e-17,2.367944760311102e-17,7.461524202856237e-16,1.844185095879207e-14,6.432769332145964e-17,4.524975591782517e-14,5.778408146288234e-17,4.436011105223498e-16,5.625677551447084e-15,2.367944760311102e-17,5.778408146288234e-17,4.8424098993557636e-14,7.606514263438302e-15,5.689926938844572e-16,7.461524202856237e-16,4.436011105223498e-16,7.606514263438302e-15,1.0024544569260087e-13,3.780057069846333e-14,1.844185095879207e-14,5.625677551447084e-15,5.689926938844572e-16,3.780057069846333e-14,9.156275884577575e-14
clockmon_0_0_0_300.0_98.0_132.0,"[0, 0, 0, 300.0, 98.0, 132.0]",5.819087610817645e-14,8.194741515582762e-17,2.796154047494007e-17,7.44325279772911e-16,1.843845664343667e-14,8.194741515582762e-17,4.835397815323133e-14,8.851758869466239e-17,5.648176342821123e-16,7.582984231710732e-15,2.796154047494007e-17,8.851758869466239e-17,5.165381056983562e-14,9.476235584814215e-15,7.209522125147605e-16,7.44325279772911e-16,5.648176342821123e-16,9.476235584814215e-15,9.914535473722037e-14,3.769251978033879e-14,1.843845664343667e-14,7.582984231710732e-15,7.209522125147605e-16,3.769251978033879e-14,9.041316544174004e-14
clockmon_0_0_0_300.0_98.0_166.0,"[0, 0, 0, 300.0, 98.0, 166.0]",5.84587418290164e-14,8.195991175494521e-17,3.254307680826348e-17,7.433205235681208e-16,1.844604552027446e-14,8.195991175494521e-17,4.860649348918671e-14,1.10901440074193e-16,5.584826927520036e-16,7.588780660192224e-15,3.254307680826348e-17,1.10901440074193e-16,5.516744296826122e-14,1.117468479269078e-14,9.294835224885537e-16,7.433205235681208e-16,5.584826927520036e-16,1.117468479269078e-14,9.820580080150375e-14,3.763641314604065e-14,1.844604552027446e-14,7.588780660192224e-15,9.294835224885537e-16,3.763641314604065e-14,9.031175552867152e-14
clockmon_0_0_0_300.0_98.0_200.0,"[0, 0, 0, 300.0, 98.0, 200.0]",5.817450653467089e-14,8.184959287412802e-17,3.7715279470929e-17,7.412217104511473e-16,1.843224326883567e-14,8.184959287412802e-17,4.831475927548431e-14,1.422672573733194e-16,5.487207178419836e-16,7.575781331368328e-15,3.7715279470929e-17,1.422672573733194e-16,5.848577210532988e-14,1.254458921565437e-14,1.217403412893581e-15,7.412217104511473e-16,5.487207178419836e-16,1.254458921565437e-14,9.730312914514926e-14,3.754137185027403e-14,1.843224326883567e-14,7.575781331368328e-15,1.217403412893581e-15,3.754137185027403e-14,9.011527009175187e-14
clockmon_0_0_0_300.0_98.0_30.0,"[0, 0, 0, 300.0, 98.0, 30.0]",5.819622155938375e-14,8.19657237096925e-17,1.559337274310966e-17,7.491027471480809e-16,1.843872885090892e-14,8.19657237096925e-17,4.8365305697470864e-14,4.603143995617318e-17,5.809747515615009e-16,7.58343358074745e-15,1.559337274310966e-17,4.603143995617318e-17,4.2381734522334594e-14,3.639996491166855e-15,3.270569305686419e-16,7.491027471480809e-16,5.809747515615009e-16,3.639996491166855e-15,1.0229352478530523e-13,3.784460143421645e-14,1.843872885090892e-14,7.58343358074745e-15,3.270569305686419e-16,3.784460143421645e-14,9.063662576782435e-14
clockmon_0_0_0_300.0_98.0_64.0,"[0, 0, 0, 300.0, 98.0, 64.0]",5.81925715309091e-14,8.196457785339389e-17,1.950574245637011e-17,7.474905970720922e-16,1.843861680362381e-14,8.196457785339389e-17,4.8358709496230536e-14,5.778214267707352e-17,5.762173426383652e-16,7.583162413471264e-15,1.950574245637011e-17,5.778214267707352e-17,4.530950176422647e-14,5.646830595402072e-15,4.373670129432933e-16,7.474905970720922e-16,5.762173426383652e-16,5.646830595402072e-15,1.0124081776547117e-13,3.779922273677299e-14,1.843861680362381e-14,7.583162413471264e-15,4.373670129432933e-16,3.779922273677299e-14,9.057519554700442e-14
clockmon_0_0_0_300.0_98.0_98.0,"[0, 0, 0, 300.0, 98.0, 98.0]",5.819452343747707e-14,8.195350681763205e-17,2.364951979287905e-17,7.458898895810132e-16,1.843854174862854e-14,8.195350681763205e-17,4.836946209881285e-14,7.17825146615124e-17,5.707575429503499e-16,7.583731047883366e-15,2.364951979287905e-17,7.17825146615124e-17,4.8440884985371576e-14,7.608375191134438e-15,5.634845297038659e-16,7.458898895810132e-16,5.707575429503499e-16,7.608375191134438e-15,1.0017639722391705e-13,3.774980586423762e-14,1.843854174862854e-14,7.583731047883366e-15,5.634845297038659e-16,3.774980586423762e-14,9.050600935636792e-14
clockmon_0_0_0_84.0_132.0_132.0,"[0, 0, 0, 84.0, 132.0, 132.0]",4.357573656638873e-14,3.349154794061501e-17,1.210862307884752e-17,3.294415909873098e-16,6.959600124189701e-15,3.349154794061501e-17,5.1629470447966395e-14,1.113616300153431e-16,7.224580428587779e-16,9.464120348868876e-15,1.210862307884752e-17,1.113616300153431e-16,5.165477655804298e-14,9.475264463287701e-15,7.194248420916917e-16,3.294415909873098e-16,7.224580428587779e-16,9.475264463287701e-15,9.928499627829081e-14,3.78096979833508e-14,6.959600124189701e-15,9.464120348868876e-15,7.194248420916917e-16,3.78096979833508e-14,9.543607064259304e-14
clockmon_0_0_0_84.0_132.0_166.0,"[0, 0, 0, 84.0, 132.0, 166.0]",4.383381190344879e-14,3.338194986133337e-17,1.409536949095125e-17,3.292310046677519e-16,6.968615839403939e-15,3.338194986133337e-17,5.186628117177545e-14,1.430731881743313e-16,7.133873431656113e-16,9.475884385481587e-15,1.409536949095125e-17,1.430731881743313e-16,5.516074459186451e-14,1.117312253034133e-14,9.26057004824789e-16,3.292310046677519e-16,7.133873431656113e-16,1.117312253034133e-14,9.834490762636652e-14,3.776034783911631e-14,6.968615839403939e-15,9.475884385481587e-15,9.26057004824789e-16,3.776034783911631e-14,9.535821677009918e-14
clockmon_0_0_0_84.0_132.0_200.0,"[0, 0, 0, 84.0, 132.0, 200.0]",4.3565973056300047e-14,3.346821199262015e-17,1.622346311625073e-17,3.282478391933947e-16,6.958943039663356e-15,3.346821199262015e-17,5.156310885795061e-14,1.896010588435866e-16,6.991767899781172e-16,9.455215520380721e-15,1.622346311625073e-17,1.896010588435866e-16,5.846787049468314e-14,1.254162021459469e-14,1.209167487019851e-15,3.282478391933947e-16,6.991767899781172e-16,1.254162021459469e-14,9.74484844242396e-14,3.766074217717071e-14,6.958943039663356e-15,9.455215520380721e-15,1.209167487019851e-15,3.766074217717071e-14,9.513755087319566e-14
clockmon_0_0_0_84.0_132.0_30.0,"[0, 0, 0, 84.0, 132.0, 30.0]",4.357520883039973e-14,3.3512850686978977e-17,6.794281926897104e-18,3.315448907495902e-16,6.95958594467436e-15,3.3512850686978977e-17,5.1650824042072744e-14,5.53061356386659e-17,7.438998292308632e-16,9.465976663610608e-15,6.794281926897104e-18,5.53061356386659e-17,4.238000730854865e-14,3.639624635892417e-15,3.274708941238702e-16,3.315448907495902e-16,7.438998292308632e-16,3.639624635892417e-15,1.0242879706987194e-13,3.796115254740467e-14,6.95958594467436e-15,9.465976663610608e-15,3.274708941238702e-16,3.796115254740467e-14,9.565739308940791e-14
clockmon_0_0_0_84.0_132.0_64.0,"[0, 0, 0, 84.0, 132.0, 64.0]",4.3574507008854503e-14,3.352012376075036e-17,8.481972319681173e-18,3.308308110458384e-16,6.959936586645984e-15,3.352012376075036e-17,5.164314060486007e-14,7.024307084081478e-17,7.378178404150412e-16,9.465965346464012e-15,8.481972319681173e-18,7.024307084081478e-17,4.53070651971429e-14,5.646706188170279e-15,4.376287070732075e-16,3.308308110458384e-16,7.378178404150412e-16,5.646706188170279e-15,1.0137662760944735e-13,3.791630727375459e-14,6.959936586645984e-15,9.465965346464012e-15,4.376287070732075e-16,3.791630727375459e-14,9.559810262167212e-14
clockmon_0_0_0_84.0_132.0_98.0,"[0, 0, 0, 84.0, 132.0, 98.0]",4.358075657903873e-14,3.350831194011948e-17,1.026212554334045e-17,3.301055795354601e-16,6.960391849228923e-15,3.350831194011948e-17,5.1645757097986117e-14,8.861869924907572e-17,7.308517324540939e-16,9.466509925994974e-15,1.026212554334045e-17,8.861869924907572e-17,4.843150246119762e-14,7.608842506579398e-15,5.633383727605788e-16,3.301055795354601e-16,7.308517324540939e-16,7.608842506579398e-15,1.003144316938716e-13,3.786698610025657e-14,6.960391849228923e-15,9.466509925994974e-15,5.633383727605788e-16,3.786698610025657e-14,9.552755137180656e-14
clockmon_0_0_0_84.0_166.0_132.0,"[0, 0, 0, 84.0, 166.0, 132.0]",4.3562218340666386e-14,3.955580558065707e-17,1.209013886752684e-17,3.293337490240087e-16,6.9562472168982e-15,3.955580558065707e-17,5.4945663085891314e-14,1.429827722959708e-16,9.29871903179103e-16,1.1147781878272e-14,1.209013886752684e-17,1.429827722959708e-16,5.160921846853585e-14,9.472049317590784e-15,7.091337745326314e-16,3.293337490240087e-16,9.29871903179103e-16,9.472049317590784e-15,9.91505485081969e-14,3.773507610508631e-14,6.9562472168982e-15,1.1147781878272e-14,7.091337745326314e-16,3.773507610508631e-14,9.445229517296906e-14
clockmon_0_0_0_84.0_166.0_166.0,"[0, 0, 0, 84.0, 166.0, 166.0]",4.3825924720157276e-14,3.938948022299564e-17,1.406864100950383e-17,3.290935020279068e-16,6.966480394724592e-15,3.938948022299564e-17,5.519097641961478e-14,1.899771632499636e-16,9.150501290423102e-16,1.115317098604209e-14,1.406864100950383e-17,1.899771632499636e-16,5.5112004293878566e-14,1.117049039516083e-14,9.10469210267889e-16,3.290935020279068e-16,9.150501290423102e-16,1.117049039516083e-14,9.822109090526544e-14,3.7691752152163e-14,6.966480394724592e-15,1.115317098604209e-14,9.10469210267889e-16,3.7691752152163e-14,9.438151027479523e-14
clockmon_0_0_0_84.0_166.0_200.0,"[0, 0, 0, 84.0, 166.0, 200.0]",4.355507832580846e-14,3.9475517064881503e-17,1.616249646644338e-17,3.281049822679213e-16,6.954573613055167e-15,3.9475517064881503e-17,5.4868288895110747e-14,2.634132410105176e-16,8.945834896922557e-16,1.113748958440304e-14,1.616249646644338e-17,2.634132410105176e-16,5.84137193014843e-14,1.253653008424891e-14,1.184885160514051e-15,3.281049822679213e-16,8.945834896922557e-16,1.253653008424891e-14,9.733199830660052e-14,3.759201652985038e-14,6.954573613055167e-15,1.113748958440304e-14,1.184885160514051e-15,3.759201652985038e-14,9.416715287956794e-14
clockmon_0_0_0_84.0_166.0_30.0,"[0, 0, 0, 84.0, 166.0, 30.0]",4.356617700579681e-14,3.954953652217244e-17,6.788879264460128e-18,3.313698439978652e-16,6.956935497406367e-15,3.954953652217244e-17,5.500039604897075e-14,6.678326747605976e-17,9.588956714559208e-16,1.115061855045276e-14,6.788879264460128e-18,6.678326747605976e-17,4.236481133221411e-14,3.637605453832832e-15,3.236342788840496e-16,3.313698439978652e-16,9.588956714559208e-16,3.637605453832832e-15,1.0229536326033259e-13,3.788492259964069e-14,6.956935497406367e-15,1.115061855045276e-14,3.236342788840496e-16,3.788492259964069e-14,9.467299087541743e-14
clockmon_0_0_0_84.0_166.0_64.0,"[0, 0, 0, 84.0, 166.0, 64.0]",4.3565175075533515e-14,3.955374967294817e-17,8.473856457454022e-18,3.306773424219684e-16,6.956787547945311e-15,3.955374967294817e-17,5.498889728166836e-14,8.620523467905825e-17,9.51028931264306e-16,1.11500976610107e-14,8.473856457454022e-18,8.620523467905825e-17,4.528444240062894e-14,5.644871566074925e-15,4.3230871711343873e-16,3.306773424219684e-16,9.51028931264306e-16,5.644871566074925e-15,1.0124354134464898e-13,3.784028367823912e-14,6.956787547945311e-15,1.11500976610107e-14,4.3230871711343873e-16,3.784028367823912e-14,9.461196632496644e-14
clockmon_0_0_0_84.0_166.0_98.0,"[0, 0, 0, 84.0, 166.0, 98.0]",4.356325245754815e-14,3.955444024175265e-17,1.024754609386006e-17,3.299748652007081e-16,6.956547368685809e-15,3.955444024175265e-17,5.497390809644925e-14,1.107905348824884e-16,9.416169767195216e-16,1.114931568846251e-14,1.024754609386006e-17,1.107905348824884e-16,4.839464842751284e-14,7.60278987444007e-15,5.557939995883724e-16,3.299748652007081e-16,9.416169767195216e-16,7.60278987444007e-15,1.0018311604023865e-13,3.7791608431002237e-14,6.956547368685809e-15,1.114931568846251e-14,5.557939995883724e-16,3.7791608431002237e-14,9.454227091240617e-14
clockmon_0_0_0_84.0_200.0_132.0,"[0, 0, 0, 84.0, 200.0, 132.0]",4.3558691494263295e-14,4.629886236802132e-17,1.205089046076879e-17,3.290280532231638e-16,6.954836415153925e-15,4.629886236802132e-17,5.842492554703674e-14,1.897752166680229e-16,1.213646742635735e-15,1.252835669439546e-14,1.205089046076879e-17,1.897752166680229e-16,5.156803264049196e-14,9.468248968720088e-15,6.96564118469843e-16,3.290280532231638e-16,1.213646742635735e-15,9.468248968720088e-15,9.898132230868572e-14,3.765844412636738e-14,6.954836415153925e-15,1.252835669439546e-14,6.96564118469843e-16,3.765844412636738e-14,9.36026784431902e-14
clockmon_0_0_0_84.0_200.0_166.0,"[0, 0, 0, 84.0, 200.0, 166.0]",4.392581536062445e-14,4.61957853880409e-17,1.405096514731158e-17,3.286581287534985e-16,6.970925544996181e-15,4.61957853880409e-17,5.885643741181282e-14,2.6391203841994953e-16,1.19036163607016e-15,1.256335118134762e-14,1.405096514731158e-17,2.6391203841994953e-16,5.5352396526147236e-14,1.118573981871076e-14,8.912812603540523e-16,3.286581287534985e-16,1.19036163607016e-15,1.118573981871076e-14,9.807884662916114e-14,3.763405339421823e-14,6.970925544996181e-15,1.256335118134762e-14,8.912812603540523e-16,3.763405339421823e-14,9.354912769065912e-14
clockmon_0_0_0_84.0_200.0_200.0,"[0, 0, 0, 84.0, 200.0, 200.0]",4.3550011163985634e-14,4.618683684099234e-17,1.60603006630689e-17,3.278679297625437e-16,6.952699663936805e-15,4.618683684099234e-17,5.830949293521131e-14,3.876017043354776e-16,1.15618596174417e-15,1.251197205062907e-14,1.60603006630689e-17,3.876017043354776e-16,5.832914619539888e-14,1.252619870526094e-14,1.152167485947397e-15,3.278679297625437e-16,1.15618596174417e-15,1.252619870526094e-14,9.717568970068507e-14,3.752115846873906e-14,6.952699663936805e-15,1.251197205062907e-14,1.152167485947397e-15,3.752115846873906e-14,9.333084780304476e-14
clockmon_0_0_0_84.0_200.0_30.0,"[0, 0, 0, 84.0, 200.0, 30.0]",4.356164605796763e-14,4.631930250206809e-17,6.774767506363063e-18,3.311069915231501e-16,6.954992588300744e-15,4.631930250206809e-17,5.848846345472171e-14,8.224664215762065e-17,1.2545916300254069e-15,1.2532420065771879e-14,6.774767506363063e-18,8.224664215762065e-17,4.235500448438739e-14,3.635686649548957e-15,3.194474911273292e-16,3.311069915231501e-16,1.2545916300254069e-15,3.635686649548957e-15,1.0211365280867434e-13,3.780400534241045e-14,6.954992588300744e-15,1.2532420065771879e-14,3.194474911273292e-16,3.780400534241045e-14,9.381677027658199e-14
clockmon_0_0_0_84.0_200.0_64.0,"[0, 0, 0, 84.0, 200.0, 64.0]",4.356064834204681e-14,4.632186072801482e-17,8.45298650268598e-18,3.304146727293658e-16,6.95483378797826e-15,4.632186072801482e-17,5.847376740978233e-14,1.085075965933677e-16,1.243921646832799e-15,1.253143036119386e-14,8.45298650268598e-18,1.085075965933677e-16,4.527060385291643e-14,5.642622287953736e-15,4.263170537399219e-16,3.304146727293658e-16,1.243921646832799e-15,5.642622287953736e-15,1.0106226537370322e-13,3.776012440526428e-14,6.95483378797826e-15,1.253143036119386e-14,4.263170537399219e-16,3.776012440526428e-14,9.375539258152147e-14
clockmon_0_0_0_84.0_200.0_98.0,"[0, 0, 0, 84.0, 200.0, 98.0]",4.3558783528098273e-14,4.631835305941517e-17,1.022786458599291e-17,3.297051489787228e-16,6.954549500910025e-15,4.631835305941517e-17,5.8433330482811e-14,1.423589865641328e-16,1.23057287395185e-15,1.252954953053582e-14,1.022786458599291e-17,1.423589865641328e-16,4.8366043558401653e-14,7.599945969054859e-15,5.47225372865604e-16,3.297051489787228e-16,1.23057287395185e-15,7.599945969054859e-15,1.0000546922496879e-13,3.77120241063492e-14,6.954549500910025e-15,1.252954953053582e-14,5.47225372865604e-16,3.77120241063492e-14,9.368792629323855e-14
clockmon_0_0_0_84.0_30.0_132.0,"[0, 0, 0, 84.0, 30.0, 132.0]",4.35764535261392e-14,1.704540636837461e-17,1.2184977327466582e-17,3.299042852926177e-16,6.96531664494963e-15,1.704540636837461e-17,4.2362611741670525e-14,5.529634300201798e-17,3.288749566320897e-16,3.631774960335102e-15,1.2184977327466582e-17,5.529634300201798e-17,5.1670086601264663e-14,9.476446170206554e-15,7.408608341451578e-16,3.299042852926177e-16,3.288749566320897e-16,9.476446170206554e-15,9.950127135000994e-14,3.795881875121448e-14,6.96531664494963e-15,3.631774960335102e-15,7.408608341451578e-16,3.795881875121448e-14,9.857380127641703e-14
clockmon_0_0_0_84.0_30.0_166.0,"[0, 0, 0, 84.0, 30.0, 166.0]",4.3840334946417414e-14,1.702517135568278e-17,1.419022177869963e-17,3.295187266786508e-16,6.975082362765021e-15,1.702517135568278e-17,4.260251535682943e-14,6.680650939750416e-17,3.258744193295712e-16,3.638992609613199e-15,1.419022177869963e-17,6.680650939750416e-17,5.5200598591640814e-14,1.117607840758382e-14,9.552180259094264e-16,3.295187266786508e-16,3.258744193295712e-16,1.117607840758382e-14,9.856528866459418e-14,3.790997771551448e-14,6.975082362765021e-15,3.638992609613199e-15,9.552180259094264e-16,3.790997771551448e-14,9.850409622583515e-14
clockmon_0_0_0_84.0_30.0_200.0,"[0, 0, 0, 84.0, 30.0, 200.0]",4.3573654528234846e-14,1.703382685418881e-17,1.6326253893267123e-17,3.286610642497824e-16,6.964956429628314e-15,1.703382685418881e-17,4.2345802799412566e-14,8.226696225340953e-17,3.209726766342861e-16,3.629593021628973e-15,1.6326253893267123e-17,8.226696225340953e-17,5.852554244095554e-14,1.254644471024477e-14,1.2506633689735532e-15,3.286610642497824e-16,3.209726766342861e-16,1.254644471024477e-14,9.766056821962873e-14,3.780516070364263e-14,6.964956429628314e-15,3.629593021628973e-15,1.2506633689735532e-15,3.780516070364263e-14,9.826015295669835e-14
clockmon_0_0_0_84.0_30.0_30.0,"[0, 0, 0, 84.0, 30.0, 30.0]",4.358125888344374e-14,1.705293653485714e-17,6.823747469270027e-18,3.319513743884541e-16,6.965776430885868e-15,1.705293653485714e-17,4.2382444890484094e-14,3.082888260878392e-17,3.382248188663124e-16,3.634085854186807e-15,6.823747469270027e-18,3.082888260878392e-17,4.239695817465033e-14,3.640594908782976e-15,3.368201435394976e-16,3.319513743884541e-16,3.382248188663124e-16,3.640594908782976e-15,1.0266332180299266e-13,3.811696055561742e-14,6.965776430885868e-15,3.634085854186807e-15,3.368201435394976e-16,3.811696055561742e-14,9.880622089959319e-14
clockmon_0_0_0_84.0_30.0_64.0,"[0, 0, 0, 84.0, 30.0, 64.0]",4.358275192874811e-14,1.705423538685183e-17,8.525488211216573e-18,3.312545889068987e-16,6.966032350054968e-15,1.705423538685183e-17,4.237967372144069e-14,3.775207244499585e-17,3.354171861208886e-16,3.633604442577592e-15,8.525488211216573e-18,3.775207244499585e-17,4.5317603318427603e-14,5.647800716877214e-15,4.50097747991717e-16,3.312545889068987e-16,3.354171861208886e-16,5.647800716877214e-15,1.0160704889014379e-13,3.807091405377821e-14,6.966032350054968e-15,3.633604442577592e-15,4.50097747991717e-16,3.807091405377821e-14,9.874320246908601e-14
clockmon_0_0_0_84.0_30.0_98.0,"[0, 0, 0, 84.0, 30.0, 98.0]",4.357653175082824e-14,1.705259758936298e-17,1.032439360762439e-17,3.3059619576488814e-16,6.96508703822205e-15,1.705259758936298e-17,4.2357266099833385e-14,4.606446772795572e-17,3.323375891486633e-16,3.632484871842197e-15,1.032439360762439e-17,4.606446772795572e-17,4.8428849270205093e-14,7.606359053402022e-15,5.795172123746583e-16,3.3059619576488814e-16,3.323375891486633e-16,7.606359053402022e-15,1.0053554202736217e-13,3.801849766676128e-14,6.96508703822205e-15,3.632484871842197e-15,5.795172123746583e-16,3.801849766676128e-14,9.866346494120281e-14
clockmon_0_0_0_84.0_64.0_132.0,"[0, 0, 0, 84.0, 64.0, 132.0]",4.357436903667112e-14,2.232611729025984e-17,1.216334192974646e-17,3.29753813870285e-16,6.963086598949459e-15,2.232611729025984e-17,4.5272603444590474e-14,7.024069600463744e-17,4.396157838338384e-16,5.640009109731111e-15,1.216334192974646e-17,7.024069600463744e-17,5.166301627392699e-14,9.47603388804586e-15,7.348565035854914e-16,3.29753813870285e-16,4.396157838338384e-16,9.47603388804586e-15,9.943909976969985e-14,3.791438218711317e-14,6.963086598949459e-15,5.640009109731111e-15,7.348565035854914e-16,3.791438218711317e-14,9.752120308544266e-14
clockmon_0_0_0_84.0_64.0_166.0,"[0, 0, 0, 84.0, 64.0, 166.0]",4.3838239945417086e-14,2.226147688834521e-17,1.417362698960109e-17,3.294570658077576e-16,6.972969785852517e-15,2.226147688834521e-17,4.551234007737405e-14,8.623222049633234e-17,4.352652325322053e-16,5.646141482676167e-15,1.417362698960109e-17,8.623222049633234e-17,5.519387624595664e-14,1.117569429676934e-14,9.471991403935819e-16,3.294570658077576e-16,4.352652325322053e-16,1.117569429676934e-14,9.850572942518442e-14,3.786511034197885e-14,6.972969785852517e-15,5.646141482676167e-15,9.471991403935819e-16,3.786511034197885e-14,9.744888242690017e-14
clockmon_0_0_0_84.0_64.0_200.0,"[0, 0, 0, 84.0, 64.0, 200.0]",4.3570726977844184e-14,2.230311884673475e-17,1.629174533789491e-17,3.285390742939834e-16,6.962774065235805e-15,2.230311884673475e-17,4.5245888157717805e-14,1.0852779657724e-16,4.283201683504802e-16,5.636443124132994e-15,1.629174533789491e-17,1.0852779657724e-16,5.851116484574001e-14,1.2545814128739238e-14,1.240018568211035e-15,3.285390742939834e-16,4.283201683504802e-16,1.2545814128739238e-14,9.759963836078626e-14,3.776129168356143e-14,6.962774065235805e-15,5.636443124132994e-15,1.240018568211035e-15,3.776129168356143e-14,9.721105932649963e-14
clockmon_0_0_0_84.0_64.0_30.0,"[0, 0, 0, 84.0, 64.0, 30.0]",4.3584188902805425e-14,2.232649333531227e-17,6.813163890005647e-18,3.317907917132455e-16,6.964159651943302e-15,2.232649333531227e-17,4.530481753976747e-14,3.774239760313305e-17,4.519782117880696e-16,5.64163075785063e-15,6.813163890005647e-18,3.774239760313305e-17,4.2398977415874875e-14,3.641024245376114e-15,3.340463410282794e-16,3.317907917132455e-16,4.519782117880696e-16,3.641024245376114e-15,1.0260141158948465e-13,3.807177843294133e-14,6.964159651943302e-15,5.64163075785063e-15,3.340463410282794e-16,3.807177843294133e-14,9.77550650588949e-14
