key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44 
clockmon_[47.0__0__65.0__0__0__0],"[47.0, 0, 65.0, 0, 0, 0]",4.1502702703918325e-14,6.7758933533996975e-18,4.980785607798625e-15,2.571729772586119e-16,6.7758933533996975e-18,4.644530404082091e-14,4.495917775584273e-16,5.229643125168283e-15,4.980785607798625e-15,4.495917775584273e-16,9.948674620333005e-14,3.71967688873308e-14,2.571729772586119e-16,5.229643125168283e-15,3.71967688873308e-14,9.932788631680011e-14
clockmon_[47.0__0__74.0__0__0__0],"[47.0, 0, 74.0, 0, 0, 0]",4.128656177102416e-14,7.020702708903644e-18,4.972384132019488e-15,2.563061772506945e-16,7.020702708903644e-18,4.724814426855569e-14,4.811010526039918e-16,5.700623192250407e-15,4.972384132019488e-15,4.811010526039918e-16,9.933898204052788e-14,3.713798994453784e-14,2.563061772506945e-16,5.700623192250407e-15,3.713798994453784e-14,9.893572898365726e-14
clockmon_[47.0__0__83.0__0__0__0],"[47.0, 0, 83.0, 0, 0, 0]",4.155113603290013e-14,7.488299669644245e-18,4.982708254387652e-15,2.569502738377424e-16,7.488299669644245e-18,4.8383015348145716e-14,5.150456715517371e-16,6.186621504456115e-15,4.982708254387652e-15,5.150456715517371e-16,9.946496362613607e-14,3.7179544463203345e-14,2.569502738377424e-16,6.186621504456115e-15,3.7179544463203345e-14,9.8779775999396e-14
clockmon_[47.0__0__92.0__0__0__0],"[47.0, 0, 92.0, 0, 0, 0]",4.1549695161991105e-14,7.867762544443597e-18,4.982545029639562e-15,2.568159894755287e-16,7.867762544443597e-18,4.933448629063722e-14,5.504245762833492e-16,6.655518039612864e-15,4.982545029639562e-15,5.504245762833492e-16,9.944122740394454e-14,3.716684823562204e-14,2.568159894755287e-16,6.655518039612864e-15,3.716684823562204e-14,9.850363900425517e-14
clockmon_[56.0__0__101.0__0__0__0],"[56.0, 0, 101.0, 0, 0, 0]",4.1845683018057323e-14,8.652073823566323e-18,5.455913584519329e-15,2.736335035426385e-16,8.652073823566323e-18,5.005411588551704e-14,5.86712788025713e-16,7.112929383038573e-15,5.455913584519329e-15,5.86712788025713e-16,9.903358084936348e-14,3.7097214385993e-14,2.736335035426385e-16,7.112929383038573e-15,3.7097214385993e-14,9.81107427093998e-14
clockmon_[56.0__0__110.0__0__0__0],"[56.0, 0, 110.0, 0, 0, 0]",4.210078808266899e-14,9.222336008763522e-18,5.467454521754974e-15,2.742214640168957e-16,9.222336008763522e-18,5.1240887133436885e-14,6.268812070578305e-16,7.58220742718601e-15,5.467454521754974e-15,6.268812070578305e-16,9.914760702888934e-14,3.713132371891647e-14,2.742214640168957e-16,7.58220742718601e-15,3.713132371891647e-14,9.794230533627153e-14
clockmon_[56.0__0__119.0__0__0__0],"[56.0, 0, 119.0, 0, 0, 0]",4.184305386402549e-14,9.473588283752314e-18,5.455590690455043e-15,2.732834985467164e-16,9.473588283752314e-18,5.198872205601559e-14,6.679727075367384e-16,8.020515346158046e-15,5.455590690455043e-15,6.679727075367384e-16,9.89824648543629e-14,3.706929483919591e-14,2.732834985467164e-16,8.020515346158046e-15,3.706929483919591e-14,9.756211746633523e-14
clockmon_[56.0__0__128.0__0__0__0],"[56.0, 0, 128.0, 0, 0, 0]",4.1841620956880295e-14,9.891731952963519e-18,5.45567057383715e-15,2.731404237293394e-16,9.891731952963519e-18,5.2962193792979036e-14,7.129777557987482e-16,8.4635372865994e-15,5.45567057383715e-15,7.129777557987482e-16,9.895382615410523e-14,3.705439772798467e-14,2.731404237293394e-16,8.4635372865994e-15,3.705439772798467e-14,9.72968286313212e-14
clockmon_[56.0__0__137.0__0__0__0],"[56.0, 0, 137.0, 0, 0, 0]",4.209220615828422e-14,1.0411847740383479e-17,5.467275644376358e-15,2.73833060273948e-16,1.0411847740383479e-17,5.4142022350718716e-14,7.615260367551206e-16,8.906372288434152e-15,5.467275644376358e-15,7.615260367551206e-16,9.906008154947716e-14,3.708603794050876e-14,2.73833060273948e-16,8.906372288434152e-15,3.708603794050876e-14,9.714375833785623e-14
clockmon_[56.0__0__146.0__0__0__0],"[56.0, 0, 146.0, 0, 0, 0]",4.2088029356373406e-14,1.084310831615885e-17,5.466881600028935e-15,2.737250733471547e-16,1.084310831615885e-17,5.5123961279664977e-14,8.132738058320611e-16,9.325298191695968e-15,5.466881600028935e-15,8.132738058320611e-16,9.90223386990613e-14,3.706985428052443e-14,2.737250733471547e-16,9.325298191695968e-15,3.706985428052443e-14,9.688625592708974e-14
clockmon_[56.0__0__155.0__0__0__0],"[56.0, 0, 155.0, 0, 0, 0]",4.194441888553407e-14,1.12430576375817e-17,5.4654963873612e-15,2.735405859920819e-16,1.12430576375817e-17,5.6003120982677095e-14,8.68850221891908e-16,9.72819072940244e-15,5.4654963873612e-15,8.68850221891908e-16,9.897283468002887e-14,3.704832184307002e-14,2.735405859920819e-16,9.72819072940244e-15,3.704832184307002e-14,9.663083522314263e-14
clockmon_[56.0__0__164.0__0__0__0],"[56.0, 0, 164.0, 0, 0, 0]",4.1923162534159124e-14,1.168646422511503e-17,5.465198902597654e-15,2.733236489552218e-16,1.168646422511503e-17,5.699866949430099e-14,9.292808219024945e-16,1.011848941244262e-14,5.465198902597654e-15,9.292808219024945e-16,9.893700868373612e-14,3.703115757756134e-14,2.733236489552218e-16,1.011848941244262e-14,3.703115757756134e-14,9.638285305459962e-14
clockmon_[56.0__0__173.0__0__0__0],"[56.0, 0, 173.0, 0, 0, 0]",4.1938212367950363e-14,1.21333248587272e-17,5.465392675770513e-15,2.732449127693622e-16,1.21333248587272e-17,5.801311995529893e-14,9.945005835343368e-16,1.049403765786497e-14,5.465392675770513e-15,9.945005835343368e-16,9.889778066081786e-14,3.701262437225227e-14,2.732449127693622e-16,1.049403765786497e-14,3.701262437225227e-14,9.61487573357934e-14
clockmon_[56.0__0__182.0__0__0__0],"[56.0, 0, 182.0, 0, 0, 0]",4.2079697940019005e-14,1.262217286723486e-17,5.46632896277546e-15,2.732228121832181e-16,1.262217286723486e-17,5.91218055043877e-14,1.065845301540372e-15,1.084068669560812e-14,5.46632896277546e-15,1.065845301540372e-15,9.88563169003573e-14,3.699415128867406e-14,2.732228121832181e-16,1.084068669560812e-14,3.699415128867406e-14,9.592294132736991e-14
clockmon_[56.0__0__191.0__0__0__0],"[56.0, 0, 191.0, 0, 0, 0]",4.207622893399777e-14,1.309254878510011e-17,5.466493253425302e-15,2.731111357319083e-16,1.309254878510011e-17,6.012546738313615e-14,1.14334228505948e-15,1.116901923345573e-14,5.466493253425302e-15,1.14334228505948e-15,9.880623019473373e-14,3.697402459953789e-14,2.731111357319083e-16,1.116901923345573e-14,3.697402459953789e-14,9.570564767938317e-14
clockmon_[56.0__0__20.0__0__0__0],"[56.0, 0, 20.0, 0, 0, 0]",4.2094039287165336e-14,5.308727456160901e-18,5.467638214097041e-15,2.755895780251116e-16,5.308727456160901e-18,4.2184666308267135e-14,3.011801746095724e-16,2.781634731915373e-15,5.467638214097041e-15,3.011801746095724e-16,9.933691334235526e-14,3.725051460407092e-14,2.755895780251116e-16,2.781634731915373e-15,3.725051460407092e-14,1.007104574186149e-13
clockmon_[56.0__0__200.0__0__0__0],"[56.0, 0, 200.0, 0, 0, 0]",4.207636251229689e-14,1.357755249476037e-17,5.466546160690879e-15,2.730213946717528e-16,1.357755249476037e-17,6.116960449861442e-14,1.227152806786645e-15,1.147514420263099e-14,5.466546160690879e-15,1.227152806786645e-15,9.875025757979865e-14,3.695443729611405e-14,2.730213946717528e-16,1.147514420263099e-14,3.695443729611405e-14,9.549988616061961e-14
clockmon_[56.0__0__29.0__0__0__0],"[56.0, 0, 29.0, 0, 0, 0]",4.184282612060704e-14,5.588133929212766e-18,5.45501181856184e-15,2.746233282956984e-16,5.588133929212766e-18,4.280485637781279e-14,3.294088664779908e-16,3.273804883935189e-15,5.45501181856184e-15,3.294088664779908e-16,9.919020399907525e-14,3.718690052535092e-14,2.746233282956984e-16,3.273804883935189e-15,3.718690052535092e-14,1.003133400685442e-13
clockmon_[56.0__0__38.0__0__0__0],"[56.0, 0, 38.0, 0, 0, 0]",4.2084424398389803e-14,6.067105331599925e-18,5.466648284050918e-15,2.753037687296228e-16,6.067105331599925e-18,4.3769092761599695e-14,3.58433516046125e-16,3.771203870596752e-15,5.466648284050918e-15,3.58433516046125e-16,9.929853406249133e-14,3.722253078684382e-14,2.753037687296228e-16,3.771203870596752e-15,3.722253078684382e-14,1.001574982617999e-13
clockmon_[56.0__0__47.0__0__0__0],"[56.0, 0, 47.0, 0, 0, 0]",4.2082423632377384e-14,6.401900463070856e-18,5.466455804740346e-15,2.751939634514786e-16,6.401900463070856e-18,4.4647283242321625e-14,3.880032922718189e-16,4.262336551771328e-15,5.466455804740346e-15,3.880032922718189e-16,9.927294089574062e-14,3.721205239801556e-14,2.751939634514786e-16,4.262336551771328e-15,3.721205239801556e-14,9.987828136051234e-14
clockmon_[56.0__0__56.0__0__0__0],"[56.0, 0, 56.0, 0, 0, 0]",4.2083532954800583e-14,6.774610916667292e-18,5.466501213132979e-15,2.750540781280735e-16,6.774610916667292e-18,4.5544805039900926e-14,4.184483904496605e-16,4.749591690768015e-15,5.466501213132979e-15,4.184483904496605e-16,9.925502842201303e-14,3.720073064161883e-14,2.750540781280735e-16,4.749591690768015e-15,3.720073064161883e-14,9.95989468930244e-14
clockmon_[56.0__0__65.0__0__0__0],"[56.0, 0, 65.0, 0, 0, 0]",4.2066139892932136e-14,7.20592443087689e-18,5.467812375922823e-15,2.749936097752949e-16,7.20592443087689e-18,4.647012073780308e-14,4.494161671075601e-16,5.229848471379311e-15,5.467812375922823e-15,4.494161671075601e-16,9.924258716917213e-14,3.71898582974837e-14,2.749936097752949e-16,5.229848471379311e-15,3.71898582974837e-14,9.932114064203e-14
clockmon_[56.0__0__74.0__0__0__0],"[56.0, 0, 74.0, 0, 0, 0]",4.18270930906251e-14,7.450098061215327e-18,5.454654547991894e-15,2.739488295228094e-16,7.450098061215327e-18,4.7241720826446854e-14,4.808851095666453e-16,5.700671650304011e-15,5.454654547991894e-15,4.808851095666453e-16,9.909519880750575e-14,3.712936831155812e-14,2.739488295228094e-16,5.700671650304011e-15,3.712936831155812e-14,9.892664124202617e-14
clockmon_[56.0__0__83.0__0__0__0],"[56.0, 0, 83.0, 0, 0, 0]",4.210620779018476e-14,7.964523827446515e-18,5.467555229997633e-15,2.746229096650136e-16,7.964523827446515e-18,4.8381684798133004e-14,5.148238991118425e-16,6.186716689821595e-15,5.467555229997633e-15,5.148238991118425e-16,9.922000738710983e-14,3.7170768502516e-14,2.746229096650136e-16,6.186716689821595e-15,3.7170768502516e-14,9.87709141099124e-14
clockmon_[56.0__0__92.0__0__0__0],"[56.0, 0, 92.0, 0, 0, 0]",4.210412503486088e-14,8.373716416541765e-18,5.467453904306347e-15,2.744770430657839e-16,8.373716416541765e-18,4.9332911332082127e-14,5.501953764428566e-16,6.655446570215395e-15,5.467453904306347e-15,5.501953764428566e-16,9.919773262380031e-14,3.715834192912689e-14,2.744770430657839e-16,6.655446570215395e-15,3.715834192912689e-14,9.849405094711993e-14
clockmon_[65.0__0__101.0__0__0__0],"[65.0, 0, 101.0, 0, 0, 0]",4.2648175895820366e-14,9.302471793200501e-18,5.947574490232465e-15,2.919308404905598e-16,9.302471793200501e-18,5.0275934214810574e-14,5.870116190146548e-16,7.120507213474886e-15,5.947574490232465e-15,5.870116190146548e-16,9.8926536221066e-14,3.713617558609537e-14,2.919308404905598e-16,7.120507213474886e-15,3.713617558609537e-14,9.820853874158989e-14
clockmon_[65.0__0__110.0__0__0__0],"[65.0, 0, 110.0, 0, 0, 0]",4.26489182389733e-14,9.78364740850752e-18,5.947705729848159e-15,2.917917721319277e-16,9.78364740850752e-18,5.1237829492722973e-14,6.266321037404052e-16,7.581634655721477e-15,5.947705729848159e-15,6.266321037404052e-16,9.890246051814712e-14,3.71230147330978e-14,2.917917721319277e-16,7.581634655721477e-15,3.71230147330978e-14,9.793323642840769e-14
clockmon_[65.0__0__119.0__0__0__0],"[65.0, 0, 119.0, 0, 0, 0]",4.2397246180332036e-14,1.004132357709209e-17,5.937687898703564e-15,2.90845097424232e-16,1.004132357709209e-17,5.1989148725517094e-14,6.67691698799017e-16,8.020499468096356e-15,5.937687898703564e-15,6.67691698799017e-16,9.873882139707234e-14,3.706144593419408e-14,2.90845097424232e-16,8.020499468096356e-15,3.706144593419408e-14,9.755523289268061e-14
clockmon_[65.0__0__128.0__0__0__0],"[65.0, 0, 128.0, 0, 0, 0]",4.239434585791499e-14,1.048881056241979e-17,5.937693821103368e-15,2.906980985978446e-16,1.048881056241979e-17,5.296187768433804e-14,7.127406081217479e-16,8.463434599932258e-15,5.937693821103368e-15,7.127406081217479e-16,9.870931061196664e-14,3.704608119592144e-14,2.906980985978446e-16,8.463434599932258e-15,3.704608119592144e-14,9.728622996082506e-14
clockmon_[65.0__0__137.0__0__0__0],"[65.0, 0, 137.0, 0, 0, 0]",4.264364831883467e-14,1.10443346999009e-17,5.947515851107816e-15,2.91383365170485e-16,1.10443346999009e-17,5.414139880987237e-14,7.612633174191784e-16,8.906240234145169e-15,5.947515851107816e-15,7.612633174191784e-16,9.881563711396298e-14,3.707799140968964e-14,2.91383365170485e-16,8.906240234145169e-15,3.707799140968964e-14,9.713447704637912e-14
clockmon_[65.0__0__146.0__0__0__0],"[65.0, 0, 146.0, 0, 0, 0]",4.263439990400139e-14,1.150152679987831e-17,5.946077506268704e-15,2.912110438557907e-16,1.150152679987831e-17,5.511084729049771e-14,8.129754115475344e-16,9.324904908257569e-15,5.946077506268704e-15,8.129754115475344e-16,9.877373210779412e-14,3.705891816374845e-14,2.912110438557907e-16,9.324904908257569e-15,3.705891816374845e-14,9.687577032456098e-14
clockmon_[65.0__0__155.0__0__0__0],"[65.0, 0, 155.0, 0, 0, 0]",4.249331573079612e-14,1.193229052335103e-17,5.944490978955048e-15,2.90907350807504e-16,1.193229052335103e-17,5.599772102911402e-14,8.685116876408938e-16,9.727321178169735e-15,5.944490978955048e-15,8.685116876408938e-16,9.8729666155784e-14,3.703992133523096e-14,2.90907350807504e-16,9.727321178169735e-15,3.703992133523096e-14,9.661995126370839e-14
clockmon_[65.0__0__164.0__0__0__0],"[65.0, 0, 164.0, 0, 0, 0]",4.249023669016823e-14,1.239791282395794e-17,5.944452147453847e-15,2.907565474271726e-16,1.239791282395794e-17,5.699199813541223e-14,9.290064342507598e-16,1.011821117703401e-14,5.944452147453847e-15,9.290064342507598e-16,9.869203979145516e-14,3.702288154163692e-14,2.907565474271726e-16,1.011821117703401e-14,3.702288154163692e-14,9.63712651805934e-14
clockmon_[65.0__0__173.0__0__0__0],"[65.0, 0, 173.0, 0, 0, 0]",4.2493154734202315e-14,1.28765959805355e-17,5.944606454980516e-15,2.906272697961648e-16,1.28765959805355e-17,5.801069984958905e-14,9.94227814617108e-16,1.04937925674108e-14,5.944606454980516e-15,9.94227814617108e-16,9.86531898148901e-14,3.700423959614168e-14,2.906272697961648e-16,1.04937925674108e-14,3.700423959614168e-14,9.613772092507625e-14
clockmon_[65.0__0__182.0__0__0__0],"[65.0, 0, 182.0, 0, 0, 0]",4.2587355142638214e-14,1.338288295353679e-17,5.9453575926835e-15,2.9063922219059314e-16,1.338288295353679e-17,5.90442008515606e-14,1.065321624069613e-15,1.083973894042939e-14,5.9453575926835e-15,1.065321624069613e-15,9.861239457352919e-14,3.698550728674571e-14,2.9063922219059314e-16,1.083973894042939e-14,3.698550728674571e-14,9.591362831544692e-14
clockmon_[65.0__0__191.0__0__0__0],"[65.0, 0, 191.0, 0, 0, 0]",4.256056352720953e-14,1.3871579797573762e-17,5.944978722645127e-15,2.904821631661376e-16,1.3871579797573762e-17,6.006141862360738e-14,1.142827204358991e-15,1.116832047721029e-14,5.944978722645127e-15,1.142827204358991e-15,9.85614326407606e-14,3.696572874358279e-14,2.904821631661376e-16,1.116832047721029e-14,3.696572874358279e-14,9.569681150248498e-14
clockmon_[65.0__0__20.0__0__0__0],"[65.0, 0, 20.0, 0, 0, 0]",4.2388749764838034e-14,5.512661580967686e-18,5.93430232750117e-15,2.923335084995592e-16,5.512661580967686e-18,4.2017132805412557e-14,3.009434467876272e-16,2.776068066710107e-15,5.93430232750117e-15,3.009434467876272e-16,9.896200858153776e-14,3.718555164579816e-14,2.923335084995592e-16,2.776068066710107e-15,3.718555164579816e-14,1.0057039370953469e-13
clockmon_[65.0__0__200.0__0__0__0],"[65.0, 0, 200.0, 0, 0, 0]",4.2597691595364504e-14,1.43964659006099e-17,5.945234769353534e-15,2.904340447852361e-16,1.43964659006099e-17,6.111097846753602e-14,1.22664007734357e-15,1.147457383973811e-14,5.945234769353534e-15,1.22664007734357e-15,9.850541848733596e-14,3.694624516445216e-14,2.904340447852361e-16,1.147457383973811e-14,3.694624516445216e-14,9.549098272914196e-14
clockmon_[65.0__0__29.0__0__0__0],"[65.0, 0, 29.0, 0, 0, 0]",4.2390023140800973e-14,5.912172163063613e-18,5.934709209741986e-15,2.921637757505197e-16,5.912172163063613e-18,4.278758353286214e-14,3.292759434296927e-16,3.273551501666708e-15,5.934709209741986e-15,3.292759434296927e-16,9.89445559466106e-14,3.7177556907227355e-14,2.921637757505197e-16,3.273551501666708e-15,3.7177556907227355e-14,1.0030412998741443e-13
clockmon_[65.0__0__38.0__0__0__0],"[65.0, 0, 38.0, 0, 0, 0]",4.263168158000792e-14,6.436094196471257e-18,5.946088019061776e-15,2.9289367650691168e-16,6.436094196471257e-18,4.3766152624672506e-14,3.581928644070764e-16,3.770413433159753e-15,5.946088019061776e-15,3.581928644070764e-16,9.905535501029544e-14,3.721357840229671e-14,2.9289367650691168e-16,3.770413433159753e-15,3.721357840229671e-14,1.0015057897430724e-13
clockmon_[65.0__0__47.0__0__0__0],"[65.0, 0, 47.0, 0, 0, 0]",4.253695617815529e-14,6.784061933975405e-18,5.945351335680797e-15,2.926502291188639e-16,6.784061933975405e-18,4.46253405996003e-14,3.878320053684793e-16,4.261838771649178e-15,5.945351335680797e-15,3.878320053684793e-16,9.90280448686291e-14,3.720350710984602e-14,2.926502291188639e-16,4.261838771649178e-15,3.720350710984602e-14,9.986722734261077e-14
clockmon_[65.0__0__56.0__0__0__0],"[65.0, 0, 56.0, 0, 0, 0]",4.256150931343017e-14,7.189295029403703e-18,5.945825465658851e-15,2.925466637107344e-16,7.189295029403703e-18,4.5529117081439347e-14,4.182225163072611e-16,4.749292380052412e-15,5.945825465658851e-15,4.182225163072611e-16,9.901052865305352e-14,3.719214244570048e-14,2.925466637107344e-16,4.749292380052412e-15,3.719214244570048e-14,9.958811500454884e-14
clockmon_[65.0__0__65.0__0__0__0],"[65.0, 0, 65.0, 0, 0, 0]",4.259047088186235e-14,7.647766934655779e-18,5.946176985882178e-15,2.924442347240792e-16,7.647766934655779e-18,4.644484346575317e-14,4.492214050034995e-16,5.229605200822817e-15,5.946176985882178e-15,4.492214050034995e-16,9.899917819678762e-14,3.71804512478997e-14,2.924442347240792e-16,5.229605200822817e-15,3.71804512478997e-14,9.930938358525232e-14
clockmon_[65.0__0__74.0__0__0__0],"[65.0, 0, 74.0, 0, 0, 0]",4.262486820671649e-14,8.055235601720485e-18,5.946573110465493e-15,2.923599167883499e-16,8.055235601720485e-18,4.737150491603302e-14,4.810038241547345e-16,5.707415087189707e-15,5.946573110465493e-15,4.810038241547345e-16,9.898027562613706e-14,3.716867212830411e-14,2.923599167883499e-16,5.707415087189707e-15,3.716867212830411e-14,9.903291159362033e-14
clockmon_[65.0__0__83.0__0__0__0],"[65.0, 0, 83.0, 0, 0, 0]",4.265532790709233e-14,8.444139680982753e-18,5.947645985233346e-15,2.92220591009585e-16,8.444139680982753e-18,4.837663216320981e-14,5.146058849958287e-16,6.186446766218345e-15,5.947645985233346e-15,5.146058849958287e-16,9.897474737886812e-14,3.716219698050357e-14,2.92220591009585e-16,6.186446766218345e-15,3.716219698050357e-14,9.876128113466511e-14
clockmon_[65.0__0__92.0__0__0__0],"[65.0, 0, 92.0, 0, 0, 0]",4.265123498173019e-14,8.874302871538497e-18,5.947658366043771e-15,2.92078030358225e-16,8.874302871538497e-18,4.9329808411691915e-14,5.499419866569213e-16,6.655459087900311e-15,5.947658366043771e-15,5.499419866569213e-16,9.895069030301484e-14,3.714944394484296e-14,2.92078030358225e-16,6.655459087900311e-15,3.714944394484296e-14,9.848502574700551e-14
clockmon_[74.0__0__101.0__0__0__0],"[74.0, 0, 101.0, 0, 0, 0]",4.3167966598564167e-14,9.877513407745418e-18,6.431533310937007e-15,3.096219183547129e-16,9.877513407745418e-18,5.029281079411658e-14,5.869502569787085e-16,7.120394630376011e-15,6.431533310937007e-15,5.869502569787085e-16,9.869587006655844e-14,3.712917360697065e-14,3.096219183547129e-16,7.120394630376011e-15,3.712917360697065e-14,9.819965902262972e-14
clockmon_[74.0__0__110.0__0__0__0],"[74.0, 0, 110.0, 0, 0, 0]",4.316571512472565e-14,1.039020941483861e-17,6.430992848750426e-15,3.094919140193065e-16,1.039020941483861e-17,5.1253184803888116e-14,6.265894462811187e-16,7.582572253502836e-15,6.430992848750426e-15,6.265894462811187e-16,9.867013771422188e-14,3.711493079133547e-14,3.094919140193065e-16,7.582572253502836e-15,3.711493079133547e-14,9.792145466150049e-14
clockmon_[74.0__0__119.0__0__0__0],"[74.0, 0, 119.0, 0, 0, 0]",4.294990588436489e-14,1.076916926564421e-17,6.42438531969781e-15,3.093612869691691e-16,1.076916926564421e-17,5.199540697067979e-14,6.679021247201884e-16,8.0223827371309e-15,6.42438531969781e-15,6.679021247201884e-16,9.857271848469225e-14,3.707422035441886e-14,3.093612869691691e-16,8.0223827371309e-15,3.707422035441886e-14,9.76317323408137e-14
clockmon_[74.0__0__128.0__0__0__0],"[74.0, 0, 128.0, 0, 0, 0]",4.2949638881540726e-14,1.123207368655144e-17,6.424351913896197e-15,3.092006276815944e-16,1.123207368655144e-17,5.297004322979505e-14,7.12740917728085e-16,8.464494133322646e-15,6.424351913896197e-15,7.12740917728085e-16,9.854598386501733e-14,3.705932378574999e-14,3.092006276815944e-16,8.464494133322646e-15,3.705932378574999e-14,9.736667508258558e-14
clockmon_[74.0__0__137.0__0__0__0],"[74.0, 0, 137.0, 0, 0, 0]",4.316530281557467e-14,1.1712305517576112e-17,6.43083015994616e-15,3.090680086328033e-16,1.1712305517576112e-17,5.4159814811290564e-14,7.611166663284069e-16,8.906881604414323e-15,6.43083015994616e-15,7.611166663284069e-16,9.858525597969253e-14,3.707100588288252e-14,3.090680086328033e-16,8.906881604414323e-15,3.707100588288252e-14,9.712563177689123e-14
clockmon_[74.0__0__146.0__0__0__0],"[74.0, 0, 146.0, 0, 0, 0]",4.316898362777961e-14,1.213907317598095e-17,6.428740455393666e-15,3.088013108744291e-16,1.213907317598095e-17,5.5094923461069445e-14,8.12583999308082e-16,9.324575584405e-15,6.428740455393666e-15,8.12583999308082e-16,9.854070223968137e-14,3.705169004886318e-14,3.088013108744291e-16,9.324575584405e-15,3.705169004886318e-14,9.686358793284848e-14
clockmon_[74.0__0__155.0__0__0__0],"[74.0, 0, 155.0, 0, 0, 0]",4.291823669263825e-14,1.264404058565404e-17,6.422746095207362e-15,3.088623380119259e-16,1.264404058565404e-17,5.591278942214972e-14,8.684755136810598e-16,9.718363048526592e-15,6.422746095207362e-15,8.684755136810598e-16,9.844105135934664e-14,3.700384411622393e-14,3.088623380119259e-16,9.718363048526592e-15,3.700384411622393e-14,9.658127082413936e-14
clockmon_[74.0__0__164.0__0__0__0],"[74.0, 0, 164.0, 0, 0, 0]",4.315319057240317e-14,1.312893098976812e-17,6.429082535696632e-15,3.085301757099567e-16,1.312893098976812e-17,5.707439676519498e-14,9.288329291067314e-16,1.011972470254781e-14,6.429082535696632e-15,9.288329291067314e-16,9.846675617313764e-14,3.701570677671659e-14,3.085301757099567e-16,1.011972470254781e-14,3.701570677671659e-14,9.636581741303233e-14
clockmon_[74.0__0__173.0__0__0__0],"[74.0, 0, 173.0, 0, 0, 0]",4.3175064825592217e-14,1.362701124470036e-17,6.42939200669564e-15,3.084352622286865e-16,1.362701124470036e-17,5.812142426634661e-14,9.942791190060664e-16,1.049561280831442e-14,6.42939200669564e-15,9.942791190060664e-16,9.842963956893592e-14,3.699792422653397e-14,3.084352622286865e-16,1.049561280831442e-14,3.699792422653397e-14,9.613078448416082e-14
clockmon_[74.0__0__182.0__0__0__0],"[74.0, 0, 182.0, 0, 0, 0]",4.3179870377698584e-14,1.414821183124882e-17,6.429100852888825e-15,3.0829392418493605e-16,1.414821183124882e-17,5.915235042715286e-14,1.065441639536913e-15,1.0840095172656e-14,6.429100852888825e-15,1.065441639536913e-15,9.838549851925655e-14,3.698063764724081e-14,3.0829392418493605e-16,1.0840095172656e-14,3.698063764724081e-14,9.590476347166806e-14
clockmon_[74.0__0__191.0__0__0__0],"[74.0, 0, 191.0, 0, 0, 0]",4.317951422238604e-14,1.467768694627365e-17,6.429060734117254e-15,3.08161477698123e-16,1.467768694627365e-17,6.017887601083576e-14,1.142806421717619e-15,1.1169627027886499e-14,6.429060734117254e-15,1.142806421717619e-15,9.833520028438149e-14,3.696139899671404e-14,3.08161477698123e-16,1.1169627027886499e-14,3.696139899671404e-14,9.568824909384973e-14
clockmon_[74.0__0__20.0__0__0__0],"[74.0, 0, 20.0, 0, 0, 0]",4.320425448810029e-14,5.97429055739724e-18,6.431486172731405e-15,3.115012635834527e-16,5.97429055739724e-18,4.2213727985542844e-14,3.008869072005945e-16,2.781299808267713e-15,6.431486172731405e-15,3.008869072005945e-16,9.886612488195797e-14,3.723915576296753e-14,3.115012635834527e-16,2.781299808267713e-15,3.723915576296753e-14,1.0069546726196562e-13
clockmon_[74.0__0__200.0__0__0__0],"[74.0, 0, 200.0, 0, 0, 0]",4.3140910848977616e-14,1.519830770584648e-17,6.428312596361553e-15,3.079577495891348e-16,1.519830770584648e-17,6.113800563552362e-14,1.2262637134585862e-15,1.14749058899628e-14,6.428312596361553e-15,1.2262637134585862e-15,9.827520722477462e-14,3.693859560050354e-14,3.079577495891348e-16,1.14749058899628e-14,3.693859560050354e-14,9.548100084387293e-14
clockmon_[74.0__0__29.0__0__0__0],"[74.0, 0, 29.0, 0, 0, 0]",4.320144844700461e-14,6.358749927432211e-18,6.431201125687394e-15,3.10733287766026e-16,6.358749927432211e-18,4.2985684239383504e-14,3.293005781249263e-16,3.282903903662885e-15,6.431201125687394e-15,3.293005781249263e-16,9.885226611594101e-14,3.722564411239186e-14,3.10733287766026e-16,3.282903903662885e-15,3.722564411239186e-14,1.004220154152415e-13
clockmon_[74.0__0__38.0__0__0__0],"[74.0, 0, 38.0, 0, 0, 0]",4.319785145243813e-14,6.783397603053801e-18,6.430495172595674e-15,3.105892991578498e-16,6.783397603053801e-18,4.3806788995657493e-14,3.580268167789308e-16,3.770890088623797e-15,6.430495172595674e-15,3.580268167789308e-16,9.88337887838858e-14,3.7210408161353e-14,3.105892991578498e-16,3.770890088623797e-15,3.7210408161353e-14,1.0014863685356095e-13
clockmon_[74.0__0__47.0__0__0__0],"[74.0, 0, 47.0, 0, 0, 0]",4.319549671832726e-14,7.16550883747489e-18,6.430247803743026e-15,3.104433257491327e-16,7.16550883747489e-18,4.467205407738334e-14,3.878359237316419e-16,4.265209162791794e-15,6.430247803743026e-15,3.878359237316419e-16,9.880693619626635e-14,3.719999503759578e-14,3.104433257491327e-16,4.265209162791794e-15,3.719999503759578e-14,9.9866610633307e-14
